name,age,pop,sex
New Jersey,77,18740,1
New Jersey,78,17684,1
New Jersey,79,16443,1
New Jersey,80,14926,1
New Jersey,81,14335,1
New Jersey,82,13565,1
New Jersey,83,12763,1
New Jersey,84,12081,1
New Jersey,85,64138,1
New Jersey,999,4353868,1
New Jersey,0,50935,2
New Jersey,1,51664,2
New Jersey,2,52261,2
New Jersey,3,53295,2
New Jersey,4,52673,2
New Jersey,5,52079,2
New Jersey,6,53951,2
New Jersey,7,54823,2
New Jersey,8,54265,2
New Jersey,9,54841,2
New Jersey,10,55928,2
New Jersey,11,55490,2
New Jersey,12,55427,2
New Jersey,13,56394,2
New Jersey,14,57697,2
New Jersey,15,57033,2
New Jersey,16,57790,2
New Jersey,17,58358,2
New Jersey,18,54882,2
New Jersey,19,51873,2
New Jersey,20,54830,2
New Jersey,21,56915,2
New Jersey,22,56340,2
New Jersey,23,55600,2
New Jersey,24,56194,2
New Jersey,25,53617,2
New Jersey,26,54360,2
New Jersey,27,55982,2
New Jersey,28,56696,2
New Jersey,29,57264,2
New Jersey,30,55997,2
New Jersey,31,57215,2
New Jersey,32,58028,2
New Jersey,33,58053,2
New Jersey,34,60337,2
New Jersey,35,57862,2
New Jersey,36,57103,2
New Jersey,37,57230,2
New Jersey,38,56064,2
New Jersey,39,57935,2
New Jersey,40,56776,2
New Jersey,41,58269,2
New Jersey,42,60843,2
New Jersey,43,65139,2
New Jersey,44,67163,2
New Jersey,45,64732,2
New Jersey,46,64525,2
New Jersey,47,65502,2
New Jersey,48,67334,2
New Jersey,49,70673,2
New Jersey,50,71657,2
New Jersey,51,70631,2
New Jersey,52,69660,2
New Jersey,53,70251,2
New Jersey,54,70586,2
New Jersey,55,68728,2
New Jersey,56,67911,2
New Jersey,57,66569,2
New Jersey,58,63840,2
New Jersey,59,62583,2
New Jersey,60,58681,2
New Jersey,61,56185,2
New Jersey,62,53458,2
New Jersey,63,52050,2
New Jersey,64,50738,2
New Jersey,65,48835,2
New Jersey,66,48642,2
New Jersey,67,52156,2
New Jersey,68,39153,2
New Jersey,69,37624,2
New Jersey,70,36269,2
New Jersey,71,38899,2
New Jersey,72,33834,2
New Jersey,73,30410,2
New Jersey,74,29094,2
New Jersey,75,27457,2
New Jersey,76,26674,2
New Jersey,77,24843,2
New Jersey,78,23838,2
New Jersey,79,23269,2
New Jersey,80,21291,2
New Jersey,81,21143,2
New Jersey,82,20960,2
New Jersey,83,20183,2
New Jersey,84,19479,2
New Jersey,85,130822,2
New Jersey,999,4574640,2
New Mexico,0,26870,0
New Mexico,1,27192,0
New Mexico,2,27301,0
New Mexico,3,27786,0
New Mexico,4,27984,0
New Mexico,5,27571,0
New Mexico,6,29027,0
New Mexico,7,28795,0
New Mexico,8,28496,0
New Mexico,9,28468,0
New Mexico,10,28203,0
New Mexico,11,27556,0
New Mexico,12,27754,0
New Mexico,13,28010,0
New Mexico,14,28234,0
New Mexico,15,27716,0
New Mexico,16,27610,0
New Mexico,17,27376,0
New Mexico,18,27364,0
New Mexico,19,27869,0
New Mexico,20,28622,0
New Mexico,21,29486,0
New Mexico,22,30418,0
New Mexico,23,30627,0
New Mexico,24,29967,0
New Mexico,25,28115,0
New Mexico,26,27517,0
New Mexico,27,27225,0
New Mexico,28,27355,0
New Mexico,29,27895,0
New Mexico,30,27311,0
New Mexico,31,27409,0
New Mexico,32,27413,0
New Mexico,33,26696,0
New Mexico,34,27160,0
New Mexico,35,25218,0
New Mexico,36,24257,0
New Mexico,37,23970,0
New Mexico,38,23618,0
New Mexico,39,23716,0
New Mexico,40,22782,0
New Mexico,41,23150,0
New Mexico,42,23952,0
New Mexico,43,24736,0
New Mexico,44,25295,0
New Mexico,45,24197,0
New Mexico,46,23492,0
New Mexico,47,23677,0
New Mexico,48,24040,0
New Mexico,49,26281,0
New Mexico,50,26956,0
New Mexico,51,27788,0
New Mexico,52,28526,0
New Mexico,53,29234,0
New Mexico,54,29353,0
New Mexico,55,28193,0
New Mexico,56,28353,0
New Mexico,57,28338,0
New Mexico,58,27880,0
New Mexico,59,27861,0
New Mexico,60,26896,0
New Mexico,61,26494,0
New Mexico,62,25454,0
New Mexico,63,25016,0
New Mexico,64,24886,0
New Mexico,65,24108,0
New Mexico,66,23822,0
New Mexico,67,24387,0
New Mexico,68,18432,0
New Mexico,69,18140,0
New Mexico,70,17484,0
New Mexico,71,17433,0
New Mexico,72,15425,0
New Mexico,73,14229,0
New Mexico,74,13380,0
New Mexico,75,12767,0
New Mexico,76,11925,0
New Mexico,77,11049,0
New Mexico,78,10444,0
New Mexico,79,9873,0
New Mexico,80,8661,0
New Mexico,81,8060,0
New Mexico,82,7768,0
New Mexico,83,7168,0
New Mexico,84,6927,0
New Mexico,85,37373,0
New Mexico,999,2072862,0
New Mexico,0,13674,1
New Mexico,1,13821,1
New Mexico,2,13947,1
New Mexico,3,13953,1
New Mexico,4,14232,1
New Mexico,5,13983,1
New Mexico,6,14917,1
New Mexico,7,14714,1
New Mexico,8,14546,1
New Mexico,9,14557,1
New Mexico,10,14159,1
New Mexico,11,13967,1
New Mexico,12,14197,1
New Mexico,13,14200,1
New Mexico,14,14359,1
New Mexico,15,14114,1
New Mexico,16,14153,1
New Mexico,17,13991,1
New Mexico,18,13950,1
New Mexico,19,14455,1
New Mexico,20,14874,1
New Mexico,21,15284,1
New Mexico,22,15448,1
New Mexico,23,15517,1
New Mexico,24,15585,1
New Mexico,25,14223,1
New Mexico,26,14133,1
New Mexico,27,13927,1
New Mexico,28,13898,1
New Mexico,29,14095,1
New Mexico,30,13860,1
New Mexico,31,13952,1
New Mexico,32,13854,1
New Mexico,33,13512,1
New Mexico,34,13793,1
New Mexico,35,12633,1
New Mexico,36,12164,1
New Mexico,37,11997,1
New Mexico,38,11899,1
New Mexico,39,11705,1
New Mexico,40,11340,1
New Mexico,41,11283,1
New Mexico,42,11835,1
New Mexico,43,12226,1
New Mexico,44,12503,1
New Mexico,45,11953,1
New Mexico,46,11557,1
New Mexico,47,11715,1
New Mexico,48,11720,1
New Mexico,49,12834,1
New Mexico,50,13052,1
New Mexico,51,13570,1
New Mexico,52,14101,1
New Mexico,53,14246,1
New Mexico,54,14159,1
New Mexico,55,13577,1
New Mexico,56,13618,1
New Mexico,57,13711,1
New Mexico,58,13216,1
New Mexico,59,13427,1
New Mexico,60,12793,1
New Mexico,61,12501,1
New Mexico,62,12036,1
New Mexico,63,11836,1
New Mexico,64,11988,1
New Mexico,65,11648,1
New Mexico,66,11387,1
New Mexico,67,11636,1
New Mexico,68,8862,1
New Mexico,69,8591,1
New Mexico,70,8166,1
New Mexico,71,8288,1
New Mexico,72,7224,1
New Mexico,73,6611,1
New Mexico,74,6260,1
New Mexico,75,5901,1
New Mexico,76,5426,1
New Mexico,77,5118,1
New Mexico,78,4770,1
New Mexico,79,4356,1
New Mexico,80,3925,1
New Mexico,81,3628,1
New Mexico,82,3348,1
New Mexico,83,3153,1
New Mexico,84,2967,1
New Mexico,85,13876,1
New Mexico,999,1022180,1
New Mexico,0,13196,2
New Mexico,1,13371,2
New Mexico,2,13354,2
New Mexico,3,13833,2
New Mexico,4,13752,2
New Mexico,5,13588,2
New Mexico,6,14110,2
New Mexico,7,14081,2
New Mexico,8,13950,2
New Mexico,9,13911,2
New Mexico,10,14044,2
New Mexico,11,13589,2
New Mexico,12,13557,2
New Mexico,13,13810,2
New Mexico,14,13875,2
New Mexico,15,13602,2
New Mexico,16,13457,2
New Mexico,17,13385,2
New Mexico,18,13414,2
New Mexico,19,13414,2
New Mexico,20,13748,2
New Mexico,21,14202,2
New Mexico,22,14970,2
New Mexico,23,15110,2
New Mexico,24,14382,2
New Mexico,25,13892,2
New Mexico,26,13384,2
New Mexico,27,13298,2
New Mexico,28,13457,2
New Mexico,29,13800,2
New Mexico,30,13451,2
New Mexico,31,13457,2
New Mexico,32,13559,2
New Mexico,33,13184,2
New Mexico,34,13367,2
New Mexico,35,12585,2
New Mexico,36,12093,2
New Mexico,37,11973,2
New Mexico,38,11719,2
New Mexico,39,12011,2
New Mexico,40,11442,2
New Mexico,41,11867,2
New Mexico,42,12117,2
New Mexico,43,12510,2
New Mexico,44,12792,2
New Mexico,45,12244,2
New Mexico,46,11935,2
New Mexico,47,11962,2
New Mexico,48,12320,2
New Mexico,49,13447,2
New Mexico,50,13904,2
New Mexico,51,14218,2
New Mexico,52,14425,2
New Mexico,53,14988,2
New Mexico,54,15194,2
New Mexico,55,14616,2
New Mexico,56,14735,2
New Mexico,57,14627,2
New Mexico,58,14664,2
New Mexico,59,14434,2
New Mexico,60,14103,2
New Mexico,61,13993,2
New Mexico,62,13418,2
New Mexico,63,13180,2
New Mexico,64,12898,2
New Mexico,65,12460,2
New Mexico,66,12435,2
New Mexico,67,12751,2
New Mexico,68,9570,2
New Mexico,69,9549,2
New Mexico,70,9318,2
New Mexico,71,9145,2
New Mexico,72,8201,2
New Mexico,73,7618,2
New Mexico,74,7120,2
New Mexico,75,6866,2
New Mexico,76,6499,2
New Mexico,77,5931,2
New Mexico,78,5674,2
New Mexico,79,5517,2
New Mexico,80,4736,2
New Mexico,81,4432,2
New Mexico,82,4420,2
New Mexico,83,4015,2
New Mexico,84,3960,2
New Mexico,85,23497,2
New Mexico,999,1050682,2
New York,0,239804,0
New York,1,238674,0
New York,2,236580,0
New York,3,239574,0
New York,4,229959,0
New York,5,224161,0
New York,6,229386,0
New York,7,229297,0
New York,8,228161,0
New York,9,229158,0
New York,10,231483,0
New York,11,231546,0
New York,12,231472,0
New York,13,236825,0
New York,14,242279,0
New York,15,240576,0
New York,16,242974,0
New York,17,246995,0
New York,18,264080,0
New York,19,267138,0
New York,20,275985,0
New York,21,280724,0
New York,22,279483,0
New York,23,294078,0
New York,24,304970,0
New York,25,297674,0
New York,26,295943,0
New York,27,291217,0
New York,28,290449,0
New York,29,291785,0
New York,30,276351,0
New York,31,277091,0
New York,32,274014,0
New York,33,265920,0
